ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
8,política estados unidos,alta,0.3797,0.3294,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 236,236,0.3229,tfidf=0.2929; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0236_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
8,política estados unidos,alta,0.3797,0.3294,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 297,297,0.303,tfidf=0.2730; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0297_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
8,política estados unidos,alta,0.3797,0.3294,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 300,300,0.3011,tfidf=0.2711; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0300_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 230; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 258; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
9,discriminación,media,0.242,0.2236,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 59,59,0.242,tfidf=0.1720; bonus=0.0700,"En México, la discriminación hacia las personas y pueblos indígenas resulta evidente, dado que históricamente han sido sometidas a domina- ción y sus sistemas organizativos han sido excluidos. Tal situación aún existe, lo que da lugar a una acumulación histórica de desventajas y priva- ciones sociales basada en lo que la sociedad considera sus características étnico-raciales.129 La discriminación que sufren las personas y pueblos indígenas usual- mente parte de características étnicas o raciales que les son atribuidas.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0059_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,pdf,p. 60,60,0.2336,tfidf=0.1636; bonus=0.0700,"c) Celebra la intención de la Alta Comisionada de las Naciones Unidas para los Derechos Humanos de establecer, como parte de la Oficina del Alto Comisionado para los Derechos Humanos, una dependencia de lucha contra la discriminación para combatir el racismo, la discriminación racial, la xenofobia y las formas conexas de intolerancia y para promover la igualdad y la no discriminación, e invita a la Alta Comisionada a que considere la posibilidad de incluir en el mandato de esa dependencia, entre otras cosas, la recogida de información sobre la discriminación racial y su desarrollo, la prestación de apoyo y asesoramiento jurídico y administrativo a las víctimas de discriminación racial y la...",Declaracion_y_Programa_de_Accion_de_Durban___Naciones_Unidas___2001_ad227cf7af_b0060_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 67,67,0.2322,tfidf=0.1622; bonus=0.0700,"Si la manifestación de la desigualdad desemboca en injusticia cul- tural, la solución puede empezar por una reevaluación dinámica de las identidades denigradas y de los productos culturales de los grupos oprimi- dos, lo cual implicaría reconocer y valorar de manera positiva la diversidad cultural.163 4. Discriminación institucional Una de las manifestaciones de la discriminación estructural es la discriminación institucional.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0067_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,pdf,p. 15,15,0.2257,tfidf=0.1557; bonus=0.0700,"Medidas de prevención, educación y protección destinadas a erradicar el racismo, la discriminación racial, la xenofobia y las formas conexas de intolerancia en los ámbitos nacional, regional e internacional 76. Reconocemos que las condiciones políticas, económicas, culturales y sociales no equitativas pueden engendrar y fomentar el racismo, la discriminación racial, la xenofobia y las formas conexas de intolerancia, que a su vez exacerban la desigualdad.",Declaracion_y_Programa_de_Accion_de_Durban___Naciones_Unidas___2001_ad227cf7af_b0015_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 61,61,0.2172,tfidf=0.1472; bonus=0.0700,"Esos actos, sostuvo la SCJN, tenían efectos desproporcionados en ciertos sectores de la población, particularmente en personas indígenas y afromexicanas, que son grupos afectados por la discriminación racial.141 2. Discriminación basada en la etnicidad Este tipo de discriminación se centra en el trato injustificado de las personas o grupos de personas que pertenecen a sistemas organizativos, cul- turales e ideológicos no hegemónicos.142 En muchas ocasiones, la discriminación racial y la discriminación basada en etnicidad serán prácticamente indivisibles, ya que los estereoti- pos y perjuicios generados con base en la raza y la etnicidad se nutren entre ellos.143 138 Id.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0061_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,pdf,p. 67,67,0.2152,tfidf=0.1452; bonus=0.0700,"Detectar la discriminación institucional puede ser complejo, debido a que el trato desigual opera por la falta de información o de la ausencia de planificación que resulta del racismo interiorizado. De ahí que puede refle- jarse de forma menos evidente, como en la atención diferenciada de servi- cios, la no realización o incumplimiento de derechos y la no planificación de la política pública con orientación específica a grupos desfavorecidos.166 A partir de lo anterior, es posible constatar que la discriminación tiene diversas manifestaciones.",Protocolo_para_Juzgar_con_Persp___Suprema_Corte_de_Justicia_de_la_5841573c26_b0067_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,pdf,p. 14,14,0.2131,tfidf=0.1431; bonus=0.0700,"Reconocemos con honda preocupación las actuales manifestaciones de racismo, discriminación racial, xenofobia y formas conexas de intolerancia, así como de violencia, a que hacen frente los romaníes, gitanos, sintis y nómadas, y reconocemos la necesidad de elaborar políticas eficaces y mecanismos de aplicación para lograr su plena igualdad; 69.",Declaracion_y_Programa_de_Accion_de_Durban___Naciones_Unidas___2001_ad227cf7af_b0014_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
9,discriminación,media,0.242,0.2236,Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,pdf,p. 60,60,0.2097,tfidf=0.1397; bonus=0.0700,"d) Recomienda que la Oficina del Alto Comisionado para los Derechos Humanos, en cooperación con los Estados, las organizaciones internacionales, regionales y no gubernamentales y las instituciones nacionales de derechos humanos, cree una base de datos que contenga información sobre los medios prácticos de hacer frente al racismo, la discriminación racial, la xenofobia y las formas conexas de intolerancia, en particular los instrumentos internacionales y regionales y la legislación nacional, incluida la legislación contra la discriminación, así como los medios legales existentes para combatir la discriminación racial; los recursos que brindan los mecanismos internacionales a las víctimas de...",Declaracion_y_Programa_de_Accion_de_Durban___Naciones_Unidas___2001_ad227cf7af_b0060_f003,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf,"Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 14; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 15; Declaracion y Programa de Accion de Durban - Naciones Unidas - 2001.pdf, p. 60; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 59; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 61; Protocolo para Juzgar con Persp - Suprema Corte de Justicia de la.pdf, p. 67","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
